0,6.26381,0.07736
1,5.66336,0.04119
2,4.82859,0.06006
3,3.81898,0.31855
4,2.84072,0.44403
5,2.02746,0.12987
6,1.45616,0.38302
7,1.08772,0.26132
8,0.86170,0.50881
9,0.72725,0.06572
10,0.60700,0.55692
11,0.53435,0.72579
12,0.46664,0.83931
13,0.43246,0.74748
14,0.41674,0.80409
15,0.36535,0.27264
16,0.41633,0.54811
17,0.33993,0.40912
18,0.34902,0.31164
19,0.32706,0.28616
20,0.29742,0.46604
21,0.30333,0.36258
22,0.29523,0.10440
23,0.28336,0.33899
24,0.28824,0.74969
25,0.27094,0.54654
26,0.22162,0.75346
27,0.26557,0.68270
28,0.24123,0.72799
29,0.26731,0.85881
30,0.27868,0.28302
31,0.26067,0.73365
32,0.19587,0.29843
33,0.18568,0.15252
34,0.26095,0.75346
35,0.22565,0.67201
36,0.24408,0.06226
37,0.20058,0.65660
38,0.24495,0.77358
39,0.22607,0.83428
40,0.17141,0.48270
41,0.22158,0.89528
42,0.17001,0.83019
43,0.23069,0.05031
44,0.20827,0.48428
45,0.22042,0.85597
46,0.19566,0.79277
47,0.19034,0.32170
48,0.23222,0.35063
49,0.18222,0.77170
50,0.21053,0.80189
51,0.18394,0.84780
52,0.22184,0.91195
53,0.18790,0.27893
54,0.15527,0.49182
55,0.21432,0.83396
56,0.22142,0.14591
57,0.16189,0.73270
58,0.17800,0.44874
59,0.18043,0.56164
60,0.18132,0.89371
61,0.18922,0.76101
62,0.18830,0.87673
63,0.16508,0.90786
64,0.15098,0.89465
65,0.18167,0.87233
66,0.22432,0.61195
67,0.18575,0.81006
68,0.17235,0.47138
69,0.18218,0.85786
70,0.16595,0.85157
71,0.18388,0.86132
72,0.16091,0.36761
73,0.20254,0.82390
74,0.13794,0.76635
75,0.20141,0.75755
76,0.18053,0.69874
77,0.17805,0.54308
78,0.18859,0.90472
79,0.16299,0.91069
80,0.19158,0.83836
81,0.20883,0.89874
82,0.17132,0.90031
83,0.17071,0.87170
84,0.20219,0.88994
85,0.18984,0.89308
86,0.12230,0.91226
87,0.20881,0.90126
88,0.16858,0.57327
89,0.19639,0.53365
90,0.17544,0.88962
91,0.15966,0.90252
92,0.14577,0.85786
93,0.16221,0.78836
94,0.23227,0.82201
95,0.20392,0.81321
96,0.17896,0.70063
97,0.22453,0.73176
98,0.16619,0.87893
99,0.15141,0.85314
100,0.17199,0.84748
101,0.24515,0.87013
102,0.16494,0.84937
103,0.17722,0.88931
104,0.18367,0.89528
105,0.14952,0.93302
106,0.15168,0.84780
107,0.20108,0.88239
108,0.16822,0.84937
109,0.21520,0.60629
110,0.20648,0.52233
111,0.18488,0.68836
112,0.19150,0.88302
113,0.17160,0.79151
114,0.15821,0.88082
115,0.17779,0.91478
116,0.21445,0.86321
117,0.15871,0.89025
118,0.14406,0.63145
119,0.22799,0.91069
120,0.18648,0.77138
121,0.20524,0.61195
122,0.17107,0.88365
123,0.18325,0.89371
124,0.19428,0.85692
125,0.22837,0.74119
126,0.17626,0.92547
127,0.15615,0.87925
128,0.20670,0.87138
129,0.21565,0.43805
130,0.17465,0.90597
131,0.13831,0.78019
132,0.21257,0.94088
133,0.21009,0.87484
134,0.17221,0.92296
135,0.20441,0.85063
136,0.16409,0.60440
137,0.25835,0.50692
138,0.19414,0.86604
139,0.23505,0.92736
140,0.11333,0.93836
141,0.18874,0.92516
142,0.19775,0.85566
143,0.19875,0.06038
144,0.25164,0.81195
145,0.17725,0.61132
146,0.20338,0.88962
147,0.13460,0.91572
148,0.27794,0.30063
149,0.21122,0.74717
150,0.23384,0.68899
151,0.28819,0.86289
152,0.16879,0.65472
153,0.18428,0.91384
154,0.17357,0.93270
155,0.24234,0.73176
156,0.24895,0.68899
157,0.18200,0.60881
158,0.23424,0.88868
159,0.19413,0.89528
160,0.20627,0.90692
161,0.17672,0.85377
162,0.23527,0.90252
163,0.27436,0.91478
164,0.26032,0.83176
165,0.17786,0.91698
166,0.20286,0.68239
167,0.20167,0.91887
168,0.18135,0.86038
169,0.28103,0.90472
170,0.18016,0.91038
171,0.26163,0.54560
172,0.17874,0.92044
173,0.24271,0.81352
174,0.21660,0.91572
175,0.21307,0.76509
176,0.24262,0.84969
177,0.24990,0.89811
178,0.23873,0.92925
179,0.23869,0.88176
180,0.18472,0.88648
181,0.23728,0.83836
182,0.26061,0.90818
183,0.29427,0.76698
184,0.23244,0.90189
185,0.24230,0.90975
186,0.20960,0.90818
187,0.27684,0.76604
188,0.31146,0.88585
189,0.23624,0.91164
190,0.20978,0.90472
191,0.23282,0.59497
192,0.50191,0.86384
193,0.19267,0.92579
194,0.26422,0.90660
195,0.27865,0.80786
196,0.22459,0.70377
197,0.26672,0.49686
198,0.30638,0.87484
199,0.25560,0.90126
200,0.24671,0.77201
201,0.31902,0.83962
202,0.19746,0.78270
203,0.28272,0.89874
204,0.27330,0.87893
205,0.35126,0.89151
206,0.30894,0.25597
207,0.27294,0.66604
208,0.28043,0.91698
209,0.21084,0.93113
210,0.24307,0.92453
211,0.29893,0.85094
212,0.23732,0.80629
213,0.36234,0.77296
214,0.24554,0.89843
215,0.20304,0.40818
216,0.21784,0.88522
217,0.32366,0.89340
218,0.23368,0.91478
219,0.23411,0.88648
220,0.33454,0.91352
221,0.34083,0.77579
222,0.38136,0.87610
223,0.33924,0.82044
224,0.27379,0.91981
225,0.36758,0.83145
226,0.27334,0.91918
227,0.37219,0.89497
228,0.30552,0.90566
229,0.25514,0.91950
230,0.25357,0.90566
231,0.30613,0.86730
232,0.35588,0.87044
233,0.33519,0.91447
234,0.32061,0.87925
235,0.39968,0.85629
236,0.30059,0.81698
237,0.22417,0.86698
238,0.28003,0.89811
239,0.30412,0.89906
240,0.55415,0.67107
241,0.29979,0.89780
242,0.25708,0.90063
243,0.25635,0.62642
244,0.43111,0.85975
245,0.34588,0.90031
246,0.35404,0.85157
247,0.37052,0.38522
248,0.44605,0.77013
249,0.24908,0.90314
250,0.41376,0.91667
251,0.29582,0.92453
252,0.33925,0.90346
253,0.39401,0.91006
254,0.36286,0.78239
255,0.57229,0.86541
256,0.30872,0.90566
257,0.35988,0.91730
258,0.32609,0.82862
259,0.48465,0.87956
260,0.40101,0.89811
