0,950.64264,0.00094,0.00849
1,359.01251,0.00094,0.00912
2,238.80302,0.00094,0.00881
3,184.50017,0.00094,0.01132
4,148.31653,0.00094,0.01038
5,132.03885,0.00126,0.01069
6,108.95226,0.00094,0.01069
7,102.55575,0.00094,0.00881
8,91.10705,0.00094,0.00912
9,85.62218,0.00094,0.01038
10,78.41340,0.00094,0.01132
11,75.48972,0.00094,0.01164
12,71.43188,0.00126,0.00975
13,69.83149,0.00094,0.01038
14,64.85372,0.00094,0.01164
15,64.20299,0.00094,0.01069
16,66.10714,0.00094,0.01069
17,62.23157,0.00126,0.01132
18,58.40313,0.00094,0.01101
19,57.36757,0.00094,0.01006
20,54.29242,0.00157,0.01352
21,59.52222,0.00094,0.01289
22,54.76553,0.00157,0.01132
23,54.50521,0.00126,0.01226
24,53.98405,0.00094,0.01195
25,48.34448,0.00094,0.01006
26,46.22920,0.00126,0.01006
27,49.10082,0.00126,0.00975
28,45.71598,0.00094,0.01352
29,47.88616,0.00157,0.01289
30,50.15391,0.00157,0.01164
31,45.24526,0.00126,0.01226
32,46.74572,0.00094,0.00975
33,43.37009,0.00094,0.01006
34,46.05560,0.00126,0.01038
35,44.82046,0.00094,0.01164
36,45.76214,0.00157,0.01164
37,45.16628,0.00094,0.01006
38,44.39935,0.00157,0.01038
39,40.88137,0.00063,0.01038
40,37.23733,0.00094,0.00881
41,38.29952,0.00126,0.01132
42,42.21030,0.00094,0.01069
43,39.58160,0.00094,0.00912
44,37.24781,0.00094,0.01195
45,36.68812,0.00157,0.01226
46,36.37838,0.00189,0.01132
47,36.54242,0.00094,0.01069
48,34.21467,0.00063,0.01006
49,34.06724,0.00126,0.00943
50,32.52843,0.00094,0.01226
51,36.19162,0.00094,0.00975
52,37.11993,0.00063,0.01069
53,35.57929,0.00126,0.01038
54,35.41782,0.00063,0.01101
55,36.31977,0.00094,0.00943
56,36.19906,0.00094,0.00943
57,33.31048,0.00126,0.00975
58,30.98825,0.00126,0.00881
59,34.32969,0.00094,0.01321
60,32.71428,0.00094,0.01038
61,34.13291,0.00157,0.01132
62,31.25818,0.00094,0.01132
63,28.94263,0.00094,0.01132
64,29.63447,0.00094,0.01006
65,28.08389,0.00094,0.01038
66,26.70887,0.00157,0.01038
67,30.74181,0.00094,0.00943
68,31.84044,0.00094,0.00975
69,29.71472,0.00094,0.01164
70,27.43656,0.00157,0.00975
71,30.34587,0.00094,0.01195
72,24.58318,0.00063,0.01038
73,25.80082,0.00126,0.00943
74,26.84158,0.00126,0.01038
75,27.36671,0.00063,0.01038
76,26.14375,0.00126,0.01195
77,25.03726,0.00126,0.00975
78,27.50092,0.00094,0.01132
79,27.48506,0.00094,0.00975
80,24.82289,0.00063,0.01006
81,24.45600,0.00094,0.00881
82,24.64296,0.00094,0.01132
83,22.13024,0.00094,0.01289
84,22.28003,0.00063,0.01101
85,20.78526,0.00094,0.00943
86,21.87542,0.00126,0.00975
87,21.70103,0.00220,0.01101
88,23.09925,0.00094,0.00975
89,23.14923,0.00063,0.01038
90,19.28367,0.00189,0.01038
91,23.41291,0.00094,0.01038
92,19.85367,0.00157,0.00912
93,21.56377,0.00094,0.01038
94,20.31591,0.00063,0.00943
95,21.11414,0.00094,0.01038
96,18.52209,0.00094,0.01069
97,20.45661,0.00126,0.01038
98,20.64783,0.00063,0.01447
99,21.81949,0.00094,0.00943
100,21.71661,0.00157,0.01101
101,22.61372,0.00094,0.01069
102,19.64542,0.00094,0.00943
103,21.22391,0.00094,0.01038
104,19.78720,0.00094,0.00912
105,20.49581,0.00094,0.00975
106,19.23542,0.00094,0.01352
107,18.31663,0.00126,0.01164
108,20.20058,0.00063,0.01006
109,19.50174,0.00063,0.01006
110,19.66818,0.00220,0.01069
111,21.23734,0.00094,0.01132
112,19.52430,0.00094,0.00943
113,20.76448,0.00126,0.00975
114,17.72701,0.00094,0.01069
115,17.97352,0.00094,0.01038
116,19.11012,0.00094,0.01258
117,17.97873,0.00094,0.01069
118,17.68822,0.00094,0.01038
