0,6.00128,0.07607
1,5.19688,0.10991
2,4.23103,0.09575
3,3.21284,0.35371
4,2.24637,0.04841
5,1.53748,0.08053
6,1.06493,0.19553
7,0.81723,0.59867
8,0.64243,0.58641
9,0.50861,0.15736
10,0.47669,0.07988
11,0.41952,0.75830
12,0.39285,0.89854
13,0.35779,0.43799
14,0.33117,0.87130
15,0.31713,0.20199
16,0.32030,0.90961
17,0.30260,0.21374
18,0.30593,0.04260
19,0.25616,0.95668
20,0.25306,0.22652
21,0.24397,0.96709
22,0.27744,0.17106
23,0.23471,0.96516
24,0.26534,0.66893
25,0.25128,0.87717
26,0.20049,0.08132
27,0.25442,0.81138
28,0.22985,0.17611
29,0.24468,0.92167
30,0.20210,0.14365
31,0.20646,0.97200
32,0.21793,0.38236
33,0.20546,0.62279
34,0.21997,0.80506
35,0.23493,0.47238
36,0.22424,0.68233
37,0.22641,0.07339
38,0.19553,0.79386
39,0.17949,0.40490
40,0.20956,0.93462
41,0.20663,0.89085
42,0.18727,0.65011
43,0.20012,0.43397
44,0.18157,0.16461
45,0.25788,0.95582
46,0.14858,0.82952
47,0.22955,0.89040
48,0.19726,0.68017
49,0.21233,0.17505
50,0.19191,0.92816
51,0.17567,0.62458
52,0.21174,0.87659
53,0.16620,0.91421
54,0.20208,0.69199
55,0.15935,0.74888
56,0.22433,0.86154
57,0.22124,0.88456
58,0.16005,0.93005
59,0.18814,0.88356
60,0.18249,0.68196
61,0.18960,0.39428
62,0.22058,0.37576
63,0.15008,0.79880
64,0.19667,0.92091
65,0.21742,0.96667
66,0.16271,0.89377
67,0.16956,0.67704
68,0.17708,0.86852
69,0.19153,0.73511
70,0.22653,0.23150
71,0.18365,0.69130
72,0.15808,0.87958
73,0.20906,0.92335
74,0.18908,0.56119
75,0.17663,0.71576
76,0.18102,0.93328
77,0.17866,0.93788
78,0.18883,0.93293
79,0.15435,0.72459
80,0.20286,0.79193
81,0.20370,0.91957
82,0.20907,0.94420
83,0.21980,0.94262
84,0.19330,0.84660
85,0.14173,0.95757
86,0.20030,0.75139
87,0.17258,0.93489
88,0.20650,0.17333
89,0.17264,0.94283
90,0.19839,0.96001
91,0.18915,0.55143
92,0.15464,0.98110
93,0.17964,0.82419
94,0.21651,0.84429
95,0.16470,0.97939
96,0.15168,0.87377
97,0.19854,0.97568
98,0.13655,0.57177
99,0.22820,0.84642
100,0.19730,0.96272
101,0.17512,0.90191
102,0.15264,0.93118
103,0.23885,0.70398
104,0.14752,0.95712
105,0.26523,0.90964
106,0.19028,0.31402
107,0.13470,0.94379
108,0.15480,0.97835
109,0.18328,0.84020
110,0.17867,0.83553
111,0.15460,0.85134
112,0.25577,0.87796
113,0.15864,0.59386
114,0.20960,0.77513
115,0.14672,0.97750
116,0.16265,0.91648
117,0.20996,0.90473
118,0.18881,0.38659
119,0.17231,0.90483
120,0.18367,0.92988
121,0.21030,0.60262
122,0.19433,0.98409
123,0.22577,0.97798
