0,6.54251,0.06112
1,6.38160,0.06961
2,6.33777,0.06961
3,6.25743,0.06112
4,6.17439,0.06961
5,6.08092,0.06961
6,5.97174,0.06961
7,5.85567,0.06961
8,5.71601,0.06961
9,5.59060,0.07216
10,5.46929,0.07216
11,5.34215,0.06961
12,5.19760,0.06961
13,5.12888,0.06961
14,5.11979,0.08149
15,4.89737,0.07725
16,4.71865,0.08404
17,4.58557,0.08913
18,4.39748,0.09253
19,4.28001,0.14177
20,4.14274,0.13243
21,3.98782,0.09423
22,3.85635,0.15280
23,3.65966,0.14007
24,3.56559,0.26655
25,3.54685,0.14941
26,3.39253,0.28947
27,3.03960,0.41426
28,2.74092,0.37097
29,2.69257,0.35823
30,2.66803,0.16723
31,2.66480,0.46180
32,2.61297,0.40238
33,2.57382,0.43379
34,2.49085,0.46265
35,2.49941,0.58149
36,2.28401,0.58489
37,1.99426,0.54584
38,1.87953,0.60526
39,1.65304,0.62903
40,1.45621,0.63413
41,1.28117,0.68166
42,1.21513,0.59253
43,1.14142,0.82258
44,0.98413,0.80475
45,0.75246,0.90662
46,0.63696,0.90407
47,0.61628,0.94482
48,0.46160,0.90577
49,0.39414,0.94652
50,0.36754,0.95586
51,0.34437,0.97793
52,0.39066,0.96350
53,0.35314,0.96774
54,0.36656,0.97284
55,0.32396,0.98048
56,0.41621,0.88964
57,0.45786,0.89219
58,0.41916,0.92275
59,0.31388,0.85569
60,0.33280,0.85908
61,0.37209,0.79966
62,0.28128,0.71392
63,0.39672,0.91426
64,0.45863,0.92275
65,0.34866,0.98302
66,0.29381,0.98472
67,0.24262,0.98727
68,0.17596,0.99576
69,0.12885,0.99151
70,0.10458,0.98981
71,0.09500,0.99830
72,0.09100,0.99830
73,0.07569,0.99660
74,0.11961,0.99066
75,0.13634,0.99066
76,0.12532,0.99576
77,0.11245,0.99406
78,0.08853,0.99321
79,0.10103,0.99660
80,0.11479,0.99321
81,0.09358,0.99491
82,0.08368,0.99830
83,0.08158,0.99745
84,0.10496,0.99066
85,0.11746,0.98048
86,0.15795,0.97793
87,0.15027,0.99321
88,0.15099,0.99151
89,0.16033,0.99576
90,0.10015,0.99915
91,0.09472,0.99066
92,0.15813,0.99236
93,0.13985,0.98642
94,0.12732,0.98727
95,0.12557,0.99491
96,0.09316,0.99576
97,0.09110,0.99576
98,0.06054,0.99660
99,0.05700,0.99745
