0,4.24016,0.03565
1,2.97383,0.05093
2,2.01975,0.15705
3,1.35018,0.17233
4,0.81788,0.20374
5,0.46804,0.17402
6,0.26072,0.21222
7,0.15960,0.18336
8,0.09777,0.24873
9,0.07170,0.20289
10,0.04813,0.20119
11,0.03850,0.19440
12,0.03002,0.21477
13,0.02498,0.19525
14,0.02084,0.19525
15,0.01922,0.20713
16,0.01646,0.21307
17,0.01654,0.22920
18,0.01387,0.22411
19,0.01432,0.25552
20,0.01214,0.26401
21,0.01287,0.27844
22,0.01075,0.30306
23,0.01131,0.33871
24,0.00948,0.35229
25,0.00978,0.38879
26,0.00794,0.41681
27,0.00755,0.44397
28,0.00661,0.49745
29,0.00685,0.54584
30,0.00581,0.56791
31,0.00620,0.61545
32,0.00527,0.65705
33,0.00568,0.70374
34,0.00481,0.74788
35,0.00528,0.79117
36,0.00448,0.82683
37,0.00496,0.86163
38,0.00419,0.89049
39,0.00471,0.92105
40,0.00393,0.93803
41,0.00450,0.95840
42,0.00374,0.97029
43,0.00428,0.97793
44,0.00356,0.98387
45,0.00438,0.99491
46,0.00349,0.99915
47,0.00426,0.99915
48,0.00339,0.99915
49,0.00391,0.99915
