0,17336.99219,0.00283,0.01478
1,3954.81592,0.00252,0.02170
2,1927.63049,0.00220,0.02547
3,1119.95142,0.00283,0.02421
4,701.50745,0.00220,0.02296
5,463.46964,0.00220,0.02233
6,331.07205,0.00283,0.02170
7,231.30911,0.00126,0.01792
8,168.44516,0.00126,0.01950
9,125.62330,0.00157,0.02170
10,99.15520,0.00157,0.02327
11,83.59425,0.00409,0.02201
12,73.72626,0.00346,0.02201
13,68.29269,0.00346,0.02327
14,64.53297,0.00409,0.02233
15,61.61658,0.00377,0.02327
16,60.50439,0.00314,0.02579
17,59.40081,0.00283,0.02704
18,58.06485,0.00314,0.02830
19,56.87485,0.00283,0.03270
20,55.81543,0.00314,0.03962
21,53.51776,0.00377,0.04591
22,52.09455,0.00409,0.04686
23,50.49519,0.00535,0.05063
24,49.03345,0.00755,0.06006
25,46.74940,0.00818,0.06887
26,44.70092,0.00943,0.07767
27,42.23119,0.01069,0.08522
28,40.43333,0.01352,0.09623
29,38.56167,0.01478,0.10189
30,36.54025,0.01541,0.11321
31,34.94700,0.01792,0.12107
32,33.26555,0.01950,0.13019
33,31.43908,0.01887,0.13774
34,30.33047,0.02138,0.15157
35,28.75107,0.02201,0.16289
36,27.38981,0.02390,0.17233
37,27.14697,0.02642,0.17862
38,25.49263,0.02673,0.19277
39,24.23955,0.02547,0.19969
40,23.35723,0.03176,0.21635
41,22.42594,0.03302,0.21824
42,21.51956,0.03333,0.23239
43,21.02582,0.03396,0.23899
44,20.47191,0.03679,0.23836
45,19.81690,0.04088,0.25377
46,18.70447,0.04119,0.25535
47,18.58260,0.04497,0.26352
48,18.18476,0.04717,0.27830
49,17.83593,0.05031,0.28176
50,17.17324,0.05346,0.28962
51,16.81569,0.05126,0.29560
52,16.23668,0.05220,0.30377
53,15.67546,0.05063,0.30849
54,15.61381,0.05535,0.31101
55,15.06673,0.05629,0.32044
56,14.96636,0.05503,0.32610
57,14.54823,0.05660,0.33302
58,13.92896,0.05755,0.33994
59,14.06836,0.05755,0.34119
60,13.76371,0.06164,0.33931
61,13.08493,0.06509,0.34874
62,12.91562,0.06730,0.35535
