0,4.17365,0.08234
1,2.90090,0.06282
2,1.94834,0.11969
3,1.27262,0.14261
4,0.77140,0.17657
5,0.46162,0.23769
6,0.26730,0.29796
7,0.18404,0.27250
8,0.09637,0.23345
9,0.06414,0.25637
10,0.04376,0.24024
11,0.03281,0.20374
12,0.02586,0.20798
13,0.02402,0.19610
14,0.02033,0.20289
15,0.02107,0.20713
16,0.01813,0.21562
17,0.01657,0.21647
18,0.01477,0.24109
19,0.01419,0.24109
20,0.01238,0.26061
21,0.01126,0.28098
22,0.01015,0.28014
23,0.00869,0.30475
24,0.00783,0.33277
25,0.00810,0.36163
26,0.00764,0.41087
27,0.00658,0.43294
28,0.00630,0.46944
29,0.00685,0.50170
30,0.00588,0.52462
31,0.00627,0.58574
32,0.00598,0.63158
33,0.00558,0.67997
34,0.00506,0.70883
35,0.00504,0.74363
36,0.00540,0.79626
37,0.00557,0.84211
38,0.00442,0.85399
39,0.00491,0.89304
40,0.00532,0.93294
41,0.00426,0.95161
42,0.00384,0.95925
43,0.00397,0.96859
44,0.00431,0.98727
45,0.00494,0.99321
46,0.00420,0.99406
47,0.00450,0.99660
48,0.00427,0.99491
49,0.00489,0.99576
