0,6.70425,0.07607
1,6.36290,0.07607
2,6.19317,0.07607
3,6.11572,0.07607
4,6.06699,0.07607
5,5.98216,0.07607
6,5.87804,0.07607
7,5.96084,0.07607
8,5.76388,0.07607
9,5.87267,0.02783
10,5.69509,0.07607
11,5.50106,0.07607
12,5.34981,0.07607
13,5.27232,0.07978
14,5.14454,0.07699
15,5.04150,0.07236
16,4.86482,0.07885
17,4.81046,0.07421
18,4.68046,0.07050
19,4.44229,0.07421
20,4.25532,0.07978
21,4.15345,0.08534
22,4.04091,0.09276
23,4.05936,0.07143
24,3.85788,0.03618
25,3.75095,0.04267
26,3.57090,0.06679
27,3.34241,0.05937
28,3.23981,0.03618
29,3.52216,0.05659
30,3.21843,0.04917
31,3.01164,0.08349
32,2.71353,0.07050
33,2.68932,0.08071
34,2.69232,0.08627
35,2.64849,0.07885
36,2.49520,0.12245
37,2.22443,0.13080
38,2.12981,0.12616
39,2.00607,0.09462
40,1.68658,0.11688
41,1.54126,0.11039
42,1.49593,0.10482
43,1.28639,0.22727
44,0.98839,0.20223
45,0.90394,0.20779
46,0.75261,0.26252
47,0.81485,0.35436
48,0.71274,0.25046
49,0.67790,0.38961
50,0.68801,0.31262
51,0.57374,0.46104
52,0.61289,0.52783
53,0.56147,0.49536
54,0.57195,0.61132
55,0.62364,0.31076
56,0.75108,0.84323
57,0.64288,0.57699
58,0.73444,0.75974
59,0.73848,0.85993
60,0.66154,0.78200
61,0.34263,0.94341
62,0.23763,0.94249
63,0.18495,0.92857
64,0.20152,0.91466
65,0.20956,0.74490
66,0.20092,0.49072
67,0.19215,0.70779
68,0.20227,0.87106
69,0.24660,0.82560
70,0.26542,0.97217
71,0.27910,0.96846
72,0.22616,0.98330
73,0.21753,0.99443
74,0.16831,0.98980
75,0.11581,0.99629
76,0.14777,0.97310
77,0.11448,0.98887
78,0.10225,0.95269
79,0.10729,0.95269
80,0.06113,0.99629
81,0.07227,0.99907
82,0.06804,0.99722
83,0.09439,0.99722
84,0.05676,0.99907
85,0.07168,0.99722
86,0.07796,0.99907
87,0.07568,0.99722
88,0.08145,0.99814
89,0.07994,0.98701
90,0.07395,0.99258
91,0.07954,0.99629
92,0.08079,0.99722
93,0.07088,0.99814
94,0.05425,0.99814
95,0.06174,0.99722
96,0.06224,0.99722
97,0.08522,0.99814
98,0.05832,0.99907
99,0.05214,0.99907
